# coordinates, ground truth
0.321552 0.552869 0.137378 0.160776 0.276434 0.0686892 0.0803879 0.138217 0.0343446 0.040194 0.0691086 0.0171723 0.020097 0.0345543 0.00858615 0.0100485 0.0172771 0.00495722 0.0058015 0.00997497 	-0.59893
0.161132 0.582891 0.0308967 0.0805659 0.291446 0.0154484 0.040283 0.145723 0.00772418 0.0201415 0.0728614 0.00386209 0.0100707 0.0364307 0.00193104 0.00503537 0.0182153 0.00111489 0.00290717 0.0105166 	-1.24953
0.379646 0.608822 0.207082 0.189823 0.304411 0.103541 0.0949115 0.152206 0.0517705 0.0474557 0.0761028 0.0258852 0.0237279 0.0380514 0.0129426 0.0118639 0.0190257 0.00747242 0.00684965 0.0109845 	0.155241
0.396903 0.400681 0.233467 0.198452 0.200341 0.116733 0.0992259 0.10017 0.0583667 0.0496129 0.0500852 0.0291833 0.0248065 0.0250426 0.0145917 0.0124032 0.0125213 0.00842451 0.00716101 0.00722917 	1.66226
0.231086 0.500584 0.065811 0.115543 0.250292 0.0329055 0.0577715 0.125146 0.0164528 0.0288858 0.062573 0.00822638 0.0144429 0.0312865 0.00411319 0.00722144 0.0156432 0.00237475 0.0041693 0.00903163 	-1.24878
0.378564 0.649348 0.205534 0.189282 0.324674 0.102767 0.0946409 0.162337 0.0513834 0.0473205 0.0811685 0.0256917 0.0236602 0.0405843 0.0128459 0.0118301 0.0202921 0.00741656 0.00683012 0.0117157 	0.147499
0.231196 0.494055 0.0658782 0.115598 0.247027 0.0329391 0.057799 0.123514 0.0164695 0.0288995 0.0617568 0.00823477 0.0144497 0.0308784 0.00411739 0.00722487 0.0154392 0.00237717 0.00417128 0.00891383 	-1.22527
0.352676 0.52851 0.171622 0.176338 0.264255 0.0858112 0.088169 0.132128 0.0429056 0.0440845 0.0660638 0.0214528 0.0220423 0.0330319 0.0107264 0.0110211 0.016516 0.00619289 0.00636305 0.00953549 	-0.252045
0.256597 0.676586 0.0825484 0.128299 0.338293 0.0412742 0.0641493 0.169146 0.0206371 0.0320747 0.0845732 0.0103186 0.0160373 0.0422866 0.00515928 0.00801867 0.0211433 0.00297871 0.00462958 0.0122071 	-0.512082
0.292148 0.798786 0.110139 0.146074 0.399393 0.0550693 0.0730369 0.199696 0.0275347 0.0365185 0.0998482 0.0137673 0.0182592 0.0499241 0.00688366 0.00912962 0.0249621 0.00397428 0.00527099 0.0144118 	0.40346
0.373446 0.516358 0.198366 0.186723 0.258179 0.0991831 0.0933615 0.12909 0.0495915 0.0466808 0.0645448 0.0247958 0.0233404 0.0322724 0.0123979 0.0116702 0.0161362 0.00715792 0.00673779 0.00931623 	0.0948214
0.315121 0.438549 0.131036 0.157561 0.219274 0.0655181 0.0787804 0.109637 0.0327591 0.0393902 0.0548186 0.0163795 0.0196951 0.0274093 0.00818977 0.00984755 0.0137046 0.00472836 0.00568548 0.00791238 	-0.116778
0.11195 0.771586 0.0146787 0.0559749 0.385793 0.00733935 0.0279874 0.192897 0.00366968 0.0139937 0.0964483 0.00183484 0.00699686 0.0482241 0.000917419 0.00349843 0.0241121 0.000529672 0.00201982 0.0139211 	0.854291
0.145925 0.389714 0.0251982 0.0729624 0.194857 0.0125991 0.0364812 0.0974285 0.00629955 0.0182406 0.0487143 0.00314977 0.0091203 0.0243571 0.00157489 0.00456015 0.0121786 0.000909261 0.0026328 0.0070313 	-0.247084
0.0255205 0.556865 0.000752595 0.0127602 0.278433 0.000376298 0.00638012 0.139216 0.000188149 0.00319006 0.0696081 9.40744e-05 0.00159503 0.0348041 4.70372e-05 0.000797515 0.017402 2.71569e-05 0.000460445 0.0100471 	0.107067
0.167451 0.659445 0.0334519 0.0837253 0.329723 0.0167259 0.0418627 0.164861 0.00836297 0.0209313 0.0824307 0.00418148 0.0104657 0.0412153 0.00209074 0.00523283 0.0206077 0.00120709 0.00302118 0.0118978 	-0.636174
0.347111 0.882109 0.165028 0.173555 0.441055 0.0825139 0.0867776 0.220527 0.041257 0.0433888 0.110264 0.0206285 0.0216944 0.0551318 0.0103142 0.0108472 0.0275659 0.00595493 0.00626264 0.0159152 	1.62258
0.273182 0.458648 0.094758 0.136591 0.229324 0.047379 0.0682956 0.114662 0.0236895 0.0341478 0.057331 0.0118448 0.0170739 0.0286655 0.00592238 0.00853694 0.0143328 0.00341929 0.00492881 0.00827502 	-0.692858
0.0476496 0.559213 0.00262837 0.0238248 0.279607 0.00131419 0.0119124 0.139803 0.000657093 0.0059562 0.0699016 0.000328547 0.0029781 0.0349508 0.000164273 0.00148905 0.0174754 9.48432e-05 0.000859703 0.0100894 	-0.288717
0.111303 0.560327 0.0145072 0.0556516 0.280164 0.0072536 0.0278258 0.140082 0.0036268 0.0139129 0.0700409 0.0018134 0.00695645 0.0350204 0.0009067 0.00347822 0.0175102 0.000523483 0.00200815 0.0101095 	-1.09492
0.20542 0.475537 0.0512437 0.10271 0.237769 0.0256218 0.0513551 0.118884 0.0128109 0.0256776 0.0594422 0.00640546 0.0128388 0.0297211 0.00320273 0.00641939 0.0148605 0.0018491 0.00370624 0.00857974 	-1.25569
0.273119 0.522378 0.094709 0.136559 0.261189 0.0473545 0.0682796 0.130595 0.0236773 0.0341398 0.0652973 0.0118386 0.0170699 0.0326486 0.00591931 0.00853495 0.0163243 0.00341752 0.00492766 0.00942485 	-0.989503
0.116898 0.582871 0.0160259 0.0584488 0.291436 0.00801295 0.0292244 0.145718 0.00400648 0.0146122 0.0728589 0.00200324 0.0073061 0.0364295 0.00100162 0.00365305 0.0182147 0.000578285 0.00210909 0.0105163 	-1.02404
0.32406 0.539215 0.139916 0.16203 0.269607 0.0699578 0.0810151 0.134804 0.0349789 0.0405076 0.0674018 0.0174895 0.0202538 0.0337009 0.00874473 0.0101269 0.0168505 0.00504877 0.00584676 0.00972862 	-0.574643
0.186237 0.665199 0.0417201 0.0931185 0.3326 0.02086 0.0465592 0.1663 0.01043 0.0232796 0.0831499 0.00521501 0.0116398 0.041575 0.0026075 0.0058199 0.0207875 0.00150544 0.00336012 0.0120017 	-0.617438
0.172953 0.448492 0.0357685 0.0864766 0.224246 0.0178843 0.0432383 0.112123 0.00894213 0.0216192 0.0560614 0.00447106 0.0108096 0.0280307 0.00223553 0.00540479 0.0140154 0.00129069 0.00312046 0.00809177 	-1.09298
0.0495138 0.503469 0.00283863 0.0247569 0.251734 0.00141932 0.0123784 0.125867 0.000709659 0.00618922 0.0629336 0.000354829 0.00309461 0.0314668 0.000177415 0.00154731 0.0157334 0.00010243 0.000893338 0.00908368 	-0.366742
0.347126 0.651923 0.165046 0.173563 0.325961 0.082523 0.0867815 0.162981 0.0412615 0.0433908 0.0814903 0.0206307 0.0216954 0.0407452 0.0103154 0.0108477 0.0203726 0.00595558 0.00626292 0.0117621 	-0.277669
0.155252 0.539844 0.0286185 0.0776259 0.269922 0.0143093 0.038813 0.134961 0.00715463 0.0194065 0.0674805 0.00357731 0.00970324 0.0337402 0.00178866 0.00485162 0.0168701 0.00103268 0.00280108 0.00973996 	-1.40779
0.198653 0.413718 0.0477557 0.0993267 0.206859 0.0238778 0.0496634 0.103429 0.0119389 0.0248317 0.0517147 0.00596946 0.0124158 0.0258574 0.00298473 0.00620792 0.0129287 0.00172323 0.00358414 0.00746438 	-0.653165
0.153238 0.586178 0.02786 0.076619 0.293089 0.01393 0.0383095 0.146545 0.00696501 0.0191547 0.0732723 0.00348251 0.00957737 0.0366361 0.00174125 0.00478869 0.0183181 0.00100531 0.00276475 0.0105759 	-1.20685
0.165313 0.585887 0.032575 0.0826566 0.292944 0.0162875 0.0413283 0.146472 0.00814376 0.0206641 0.0732359 0.00407188 0.0103321 0.036618 0.00203594 0.00516604 0.018309 0.00117545 0.00298261 0.0105707 	-1.23966
0.130255 0.856513 0.0199744 0.0651274 0.428257 0.00998722 0.0325637 0.214128 0.00499361 0.0162819 0.107064 0.00249681 0.00814093 0.0535321 0.0012484 0.00407047 0.026766 0.000720766 0.00235008 0.0154534 	2.06818
0.185353 0.659041 0.0413078 0.0926763 0.32952 0.0206539 0.0463381 0.16476 0.0103269 0.0231691 0.0823801 0.00516347 0.0115845 0.04119 0.00258174 0.00579227 0.020595 0.00149057 0.00334417 0.0118905 	-0.670873
0.179352 0.521218 0.0385713 0.089676 0.260609 0.0192857 0.044838 0.130304 0.00964283 0.022419 0.0651522 0.00482141 0.0112095 0.0325761 0.00241071 0.00560475 0.0162881 0.00139182 0.0032359 0.00940391 	-1.4524
0.398777 0.753811 0.236542 0.199389 0.376905 0.118271 0.0996943 0.188453 0.0591356 0.0498471 0.0942263 0.0295678 0.0249236 0.0471132 0.0147839 0.0124618 0.0235566 0.00853549 0.00719481 0.0136004 	0.963766
0.210893 0.579504 0.0541699 0.105447 0.289752 0.027085 0.0527234 0.144876 0.0135425 0.0263617 0.072438 0.00677124 0.0131808 0.036219 0.00338562 0.00659042 0.0181095 0.00195469 0.00380498 0.0104555 	-1.23939
0.32366 0.698174 0.139509 0.16183 0.349087 0.0697543 0.0809151 0.174543 0.0348772 0.0404575 0.0872717 0.0174386 0.0202288 0.0436359 0.00871929 0.0101144 0.0218179 0.00503408 0.00583954 0.0125966 	-0.333907
0.335408 0.728843 0.151857 0.167704 0.364422 0.0759287 0.083852 0.182211 0.0379644 0.041926 0.0911054 0.0189822 0.020963 0.0455527 0.00949109 0.0104815 0.0227763 0.00547969 0.0060515 0.0131499 	-0.137711
0.432782 0.68984 0.302136 0.216391 0.34492 0.151068 0.108196 0.17246 0.075534 0.0540978 0.08623 0.037767 0.0270489 0.043115 0.0188835 0.0135244 0.0215575 0.0109024 0.00780834 0.0124462 	1.93703
0.118356 0.538625 0.0164347 0.0591778 0.269313 0.00821736 0.0295889 0.134656 0.00410868 0.0147944 0.0673282 0.00205434 0.00739722 0.0336641 0.00102717 0.00369861 0.016832 0.000593037 0.00213539 0.00971798 	-1.21549
0.218848 0.408007 0.0585947 0.109424 0.204003 0.0292974 0.0547121 0.102002 0.0146487 0.0273561 0.0510009 0.00732434 0.013678 0.0255004 0.00366217 0.00683901 0.0127502 0.00211436 0.00394851 0.00736134 	-0.492592
0.231986 0.421333 0.0663619 0.115993 0.210666 0.0331809 0.0579965 0.105333 0.0165905 0.0289983 0.0526666 0.00829524 0.0144991 0.0263333 0.00414762 0.00724957 0.0131666 0.00239463 0.00418554 0.00760177 	-0.605018
0.116319 0.537055 0.0158652 0.0581596 0.268528 0.00793261 0.0290798 0.134264 0.0039663 0.0145399 0.0671319 0.00198315 0.00726995 0.033566 0.000991576 0.00363497 0.016783 0.000572487 0.00209865 0.00968966 	-1.20213
0.330827 0.532964 0.146942 0.165413 0.266482 0.0734712 0.0827067 0.133241 0.0367356 0.0413534 0.0666205 0.0183678 0.0206767 0.0333102 0.0091839 0.0103383 0.0166551 0.00530233 0.00596884 0.00961583 	-0.504702
0.189909 0.724597 0.0434566 0.0949544 0.362298 0.0217283 0.0474772 0.181149 0.0108641 0.0237386 0.0905746 0.00543207 0.0118693 0.0452873 0.00271604 0.00593465 0.0226436 0.0015681 0.00342637 0.0130733 	-0.0977392
0.247781 0.513193 0.0764949 0.123891 0.256597 0.0382474 0.0619453 0.128298 0.0191237 0.0309726 0.0641492 0.00956186 0.0154863 0.0320746 0.00478093 0.00774316 0.0160373 0.00276027 0.00447051 0.00925913 	-1.16996
0.222671 0.686456 0.0607946 0.111335 0.343228 0.0303973 0.0556677 0.171614 0.0151987 0.0278338 0.085807 0.00759933 0.0139169 0.0429035 0.00379967 0.00695846 0.0214517 0.00219374 0.00401747 0.0123852 	-0.457355
0.259812 0.50076 0.0848295 0.129906 0.25038 0.0424147 0.064953 0.12519 0.0212074 0.0324765 0.0625951 0.0106037 0.0162382 0.0312975 0.00530184 0.00811912 0.0156488 0.00306102 0.00468758 0.00903482 	-1.04881
0.0268839 0.61254 0.000835222 0.0134419 0.30627 0.000417611 0.00672097 0.153135 0.000208806 0.00336048 0.0765675 0.000104403 0.00168024 0.0382837 5.22014e-05 0.000840121 0.0191419 3.01385e-05 0.000485044 0.0110516 	0.435451
0.239122 0.756796 0.0708295 0.119561 0.378398 0.0354147 0.0597805 0.189199 0.0177074 0.0298903 0.0945995 0.00885368 0.0149451 0.0472997 0.00442684 0.00747257 0.0236499 0.00255584 0.00431429 0.0136543 	0.0896662
0.155133 0.352659 0.0285734 0.0775664 0.17633 0.0142867 0.0387832 0.0881649 0.00714335 0.0193916 0.0440824 0.00357167 0.0096958 0.0220412 0.00178584 0.0048479 0.0110206 0.00103105 0.00279894 0.00636275 	0.444621
0.236137 0.558151 0.0689387 0.118068 0.279075 0.0344694 0.0590342 0.139538 0.0172347 0.0295171 0.0697689 0.00861734 0.0147586 0.0348844 0.00430867 0.00737928 0.0174422 0.00248761 0.00426043 0.0100703 	-1.2134
0.108221 0.665709 0.0137041 0.0541104 0.332855 0.00685206 0.0270552 0.166427 0.00342603 0.0135276 0.0832137 0.00171302 0.0067638 0.0416068 0.000856508 0.0033819 0.0208034 0.000494505 0.00195254 0.0120109 	-0.228946
0.394009 0.398306 0.228802 0.197004 0.199153 0.114401 0.0985022 0.0995765 0.0572004 0.0492511 0.0497882 0.0286002 0.0246255 0.0248941 0.0143001 0.0123128 0.0124471 0.00825617 0.00710878 0.00718631 	1.62443
0.274841 0.657061 0.0960411 0.137421 0.328531 0.0480206 0.0687103 0.164265 0.0240103 0.0343552 0.0821326 0.0120051 0.0171776 0.0410663 0.00600257 0.00858879 0.0205332 0.00346559 0.00495874 0.0118548 	-0.584449
0.259898 0.621883 0.0848914 0.129949 0.310941 0.0424457 0.0649746 0.155471 0.0212228 0.0324873 0.0777354 0.0106114 0.0162437 0.0388677 0.00530571 0.00812183 0.0194338 0.00306325 0.00468914 0.0112201 	-0.795359
0.21221 0.539802 0.0548882 0.106105 0.269901 0.0274441 0.0530526 0.13495 0.0137221 0.0265263 0.0674752 0.00686103 0.0132631 0.0337376 0.00343051 0.00663157 0.0168688 0.00198061 0.00382874 0.00973921 	-1.3722
0.0281459 0.712205 0.000915548 0.0140729 0.356103 0.000457774 0.00703647 0.178051 0.000228887 0.00351823 0.0890257 0.000114444 0.00175912 0.0445128 5.72218e-05 0.000879558 0.0222564 3.3037e-05 0.000507813 0.0128497 	1.39204
0.140218 0.568583 0.0232208 0.0701092 0.284292 0.0116104 0.0350546 0.142146 0.00580521 0.0175273 0.0710729 0.0029026 0.00876365 0.0355364 0.0014513 0.00438182 0.0177682 0.00083791 0.00252985 0.0102585 	-1.25296
0.179772 0.609664 0.0387596 0.0898862 0.304832 0.0193798 0.0449431 0.152416 0.00968991 0.0224716 0.0762081 0.00484495 0.0112358 0.038104 0.00242248 0.00561789 0.019052 0.00139862 0.00324349 0.0109997 	-1.08716
0.246329 0.585734 0.0755255 0.123164 0.292867 0.0377627 0.0615822 0.146433 0.0188814 0.0307911 0.0732167 0.00944069 0.0153955 0.0366084 0.00472034 0.00769777 0.0183042 0.00272529 0.00444431 0.0105679 	-1.04686
0.231758 0.434785 0.0662218 0.115879 0.217393 0.0331109 0.0579394 0.108696 0.0165555 0.0289697 0.0543481 0.00827773 0.0144849 0.0271741 0.00413886 0.00724243 0.013587 0.00238957 0.00418142 0.00784448 	-0.771211
0.24697 0.47577 0.0759523 0.123485 0.237885 0.0379762 0.0617424 0.118942 0.0189881 0.0308712 0.0594712 0.00949404 0.0154356 0.0297356 0.00474702 0.0077178 0.0148678 0.00274069 0.00445587 0.00858393 	-1.02798
0.163545 0.567178 0.0318594 0.0817726 0.283589 0.0159297 0.0408863 0.141795 0.00796486 0.0204431 0.0708973 0.00398243 0.0102216 0.0354487 0.00199122 0.00511079 0.0177243 0.00114963 0.00295071 0.0102331 	-1.33896
0.381411 0.759572 0.209632 0.190705 0.379786 0.104816 0.0953527 0.189893 0.052408 0.0476764 0.0949465 0.026204 0.0238382 0.0474733 0.013102 0.0119191 0.0237366 0.00756444 0.00688149 0.0137043 	0.613418
0.287583 0.436208 0.106291 0.143792 0.218104 0.0531455 0.0718959 0.109052 0.0265727 0.0359479 0.054526 0.0132864 0.017974 0.027263 0.00664318 0.00898698 0.0136315 0.00383544 0.00518864 0.00787014 	-0.344633
0.344693 0.491313 0.162232 0.172347 0.245656 0.0811159 0.0861733 0.122828 0.0405579 0.0430866 0.0614141 0.020279 0.0215433 0.030707 0.0101395 0.0107717 0.0153535 0.00585404 0.00621902 0.00886436 	-0.22762
0.346712 0.361919 0.164563 0.173356 0.180959 0.0822817 0.0866779 0.0904797 0.0411409 0.0433389 0.0452398 0.0205704 0.0216695 0.0226199 0.0102852 0.0108347 0.01131 0.00593817 0.00625544 0.00652981 	1.45162
0.314616 0.930297 0.130547 0.157308 0.465149 0.0652737 0.078654 0.232574 0.0326368 0.039327 0.116287 0.0163184 0.0196635 0.0581436 0.00815921 0.00983175 0.0290718 0.00471072 0.00567636 0.0167846 	2.16191
0.135751 0.577224 0.021733 0.0678755 0.288612 0.0108665 0.0339377 0.144306 0.00543326 0.0169689 0.072153 0.00271663 0.00848443 0.0360765 0.00135831 0.00424222 0.0180383 0.000784223 0.00244925 0.0104144 	-1.18418
0.159673 0.622159 0.0303225 0.0798364 0.31108 0.0151613 0.0399182 0.15554 0.00758063 0.0199591 0.0777699 0.00379031 0.00997955 0.0388849 0.00189516 0.00498977 0.0194425 0.00109417 0.00288085 0.0112251 	-0.952508
0.122718 0.444336 0.0176901 0.0613588 0.222168 0.00884505 0.0306794 0.111084 0.00442253 0.0153397 0.055542 0.00221126 0.00766985 0.027771 0.00110563 0.00383492 0.0138855 0.000638337 0.00221409 0.0080168 	-0.863082
0.346289 0.461271 0.164074 0.173145 0.230635 0.0820368 0.0865724 0.115318 0.0410184 0.0432862 0.0576588 0.0205092 0.0216431 0.0288294 0.0102546 0.0108215 0.0144147 0.0059205 0.00624782 0.00832234 	-0.00607266
0.167469 0.801087 0.0334594 0.0837344 0.400543 0.0167297 0.0418672 0.200272 0.00836485 0.0209336 0.100136 0.00418242 0.0104668 0.0500679 0.00209121 0.0052334 0.025034 0.00120736 0.00302151 0.0144534 	0.87465
0.276953 0.474053 0.0976912 0.138477 0.237027 0.0488456 0.0692383 0.118513 0.0244228 0.0346191 0.0592567 0.0122114 0.0173096 0.0296283 0.0061057 0.00865478 0.0148142 0.00352513 0.00499684 0.00855296 	-0.776173
0.0761987 0.398213 0.00674827 0.0380993 0.199106 0.00337413 0.0190497 0.0995532 0.00168707 0.00952483 0.0497766 0.000843533 0.00476242 0.0248883 0.000421767 0.00238121 0.0124442 0.000243507 0.00137479 0.00718464 	0.209855
0.366692 0.712622 0.189274 0.183346 0.356311 0.0946371 0.0916729 0.178156 0.0473186 0.0458365 0.0890778 0.0236593 0.0229182 0.0445389 0.0118296 0.0114591 0.0222694 0.00682985 0.00661592 0.0128573 	0.0836509
0.39831 0.691383 0.235771 0.199155 0.345692 0.117885 0.0995774 0.172846 0.0589427 0.0497887 0.0864229 0.0294714 0.0248943 0.0432115 0.0147357 0.0124472 0.0216057 0.00850765 0.00718638 0.0124741 	0.64395
0.0787002 0.661166 0.00720177 0.0393501 0.330583 0.00360089 0.019675 0.165292 0.00180044 0.00983752 0.0826458 0.000900222 0.00491876 0.0413229 0.000450111 0.00245938 0.0206614 0.000259872 0.00141992 0.0119289 	0.0551988
0.131638 0.634963 0.0204095 0.0658188 0.317482 0.0102047 0.0329094 0.158741 0.00510236 0.0164547 0.0793704 0.00255118 0.00822735 0.0396852 0.00127559 0.00411367 0.0198426 0.000736463 0.00237503 0.0114561 	-0.709887
0.104205 0.545228 0.0126934 0.0521024 0.272614 0.00634668 0.0260512 0.136307 0.00317334 0.0130256 0.0681535 0.00158667 0.00651279 0.0340767 0.000793335 0.0032564 0.0170384 0.000458032 0.00188008 0.00983711 	-1.08015
0.0668605 0.435086 0.00518778 0.0334303 0.217543 0.00259389 0.0167151 0.108772 0.00129694 0.00835756 0.0543858 0.000648472 0.00417878 0.0271929 0.000324236 0.00208939 0.0135965 0.000187198 0.00120631 0.00784992 	-0.165969
0.160157 0.580406 0.0305123 0.0800784 0.290203 0.0152562 0.0400392 0.145101 0.00762809 0.0200196 0.0725507 0.00381404 0.0100098 0.0362754 0.00190702 0.0050049 0.0181377 0.00110102 0.00288958 0.0104718 	-1.26205
0.0648792 0.766016 0.00488343 0.0324396 0.383008 0.00244171 0.0162198 0.191504 0.00122086 0.00810989 0.095752 0.000610428 0.00405495 0.047876 0.000305214 0.00202747 0.023938 0.000176216 0.00117056 0.0138206 	1.35578
0.316071 0.413338 0.131959 0.158036 0.206669 0.0659793 0.0790178 0.103335 0.0329897 0.0395089 0.0516673 0.0164948 0.0197544 0.0258337 0.00824741 0.00987722 0.0129168 0.00476165 0.00570262 0.00745753 	0.212632
0.441572 0.721131 0.323243 0.220786 0.360565 0.161622 0.110393 0.180283 0.0808108 0.0551966 0.0901414 0.0404054 0.0275983 0.0450707 0.0202027 0.0137991 0.0225353 0.011664 0.00796694 0.0130108 	2.53975
0.291238 0.342822 0.109364 0.145619 0.171411 0.0546819 0.0728094 0.0857055 0.0273409 0.0364047 0.0428527 0.0136705 0.0182024 0.0214264 0.00683524 0.00910118 0.0107132 0.00394633 0.00525457 0.00618526 	1.304
0.278492 0.569655 0.0989058 0.139246 0.284827 0.0494529 0.069623 0.142414 0.0247264 0.0348115 0.0712069 0.0123632 0.0174058 0.0356034 0.00618161 0.00870288 0.0178017 0.00356895 0.00502461 0.0102778 	-0.903607
0.274104 0.590374 0.0954692 0.137052 0.295187 0.0477346 0.0685259 0.147594 0.0238673 0.0342629 0.0737968 0.0119336 0.0171315 0.0368984 0.00596682 0.00856574 0.0184492 0.00344495 0.00494543 0.0106516 	-0.865444
0.299125 0.928711 0.116208 0.149562 0.464355 0.0581042 0.0747812 0.232178 0.0290521 0.0373906 0.116089 0.0145261 0.0186953 0.0580444 0.00726303 0.00934765 0.0290222 0.00419331 0.00539687 0.016756 	2.16238
0.22534 0.578316 0.0623598 0.11267 0.289158 0.0311799 0.056335 0.144579 0.0155899 0.0281675 0.0722896 0.00779497 0.0140837 0.0361448 0.00389749 0.00704187 0.0180724 0.00225021 0.00406563 0.0104341 	-1.1891
0.167237 0.545164 0.0333635 0.0836183 0.272582 0.0166818 0.0418092 0.136291 0.00834088 0.0209046 0.0681455 0.00417044 0.0104523 0.0340727 0.00208522 0.00522614 0.0170364 0.0012039 0.00301732 0.00983595 	-1.42227
0.212226 0.50813 0.0548968 0.106113 0.254065 0.0274484 0.0530565 0.127032 0.0137242 0.0265283 0.0635162 0.0068621 0.0132641 0.0317581 0.00343105 0.00663206 0.0158791 0.00198092 0.00382902 0.00916778 	-1.36354
0.255984 0.561496 0.0821178 0.127992 0.280748 0.0410589 0.063996 0.140374 0.0205294 0.031998 0.070187 0.0102647 0.015999 0.0350935 0.00513236 0.0079995 0.0175467 0.00296317 0.00461852 0.0101306 	-1.07994
