-0.956958 -0.176004 0.295972
-0.41717 -1.02199 -0.154569
-0.351531 -1.04987 -0.148891
-0.263914 -1.08474 -0.148099
-0.603257 0.614024 -0.331944
-1.00384 0.0689841 0.180761
-0.470835 -0.968836 -0.123328
-0.485214 -0.955993 -0.117416
-0.373344 -1.0769 -0.196396
0.3757 -1.16667 -0.164413
-0.332036 -1.07739 -0.172571
0.64402 -0.860145 -0.0373019
-0.582924 -0.679662 0.227514
-0.98271 0.49467 0.421866
-0.967063 0.194114 -0.137344
-1.00434 0.415006 0.436899
-0.0813759 -1.27217 -0.292912
-0.829162 -0.354076 0.480998
-0.246691 -0.823822 0.188113
-0.939915 -0.23001 0.268297
-0.275616 -1.10698 -0.180119
0.0656332 -1.09164 -0.0881555
0.148097 -0.921907 0.0564767
-0.0971369 -1.23189 -0.255035
0.541168 -1.03184 -0.0998645
-0.515188 -0.947051 -0.131413
0.795002 -0.529832 0.0135065
-0.954237 -0.187487 0.282797
-0.371215 -1.0659 -0.181087
-0.894199 -0.313705 0.307472
-0.355367 -1.04933 -0.150416
-0.992008 -0.0443299 0.313542
-0.937487 -0.561712 -0.335751
-0.976545 -0.130888 0.220676
-0.964727 -0.177642 0.208699
-0.846507 -0.397255 0.291124
-0.0824442 -1.25345 -0.273566
-0.460345 -1.01892 -0.182923
-0.023618 -0.861787 0.141721
-0.55192 -0.925628 -0.136765
-0.482389 -0.988407 -0.159822
-0.580262 -0.638668 0.309792
-0.627845 0.597098 -0.334247
-0.509563 -0.984327 -0.178182
-0.470654 -0.941729 -0.0853998
-0.637586 -0.669564 0.175983
-0.385493 -1.05863 -0.180878
-0.526562 -0.992791 -0.205779
-0.795366 -0.490271 0.231686
0.431868 -1.07847 -0.109447
0.486384 -1.07385 -0.115345
0.465696 -0.743488 0.06793
0.311337 -0.895254 0.0370811
-0.981258 -0.0889158 0.3256
0.77844 -0.474875 0.0247644
-0.963992 -0.153905 0.300031
0.472548 -1.09836 -0.12885
-0.476298 -1.01694 -0.193364
-0.761488 0.495138 -0.309216
0.197089 -0.862862 0.0916269
-0.43144 -1.19476 -0.384946
-0.528546 -0.941422 -0.136056
-0.634699 -0.888486 -0.178594
-0.528432 -1.01384 -0.236267
-0.427811 -0.999089 -0.131637
0.268889 -1.0991 -0.103221
-0.823129 0.594579 0.0476628
-0.58485 -0.692812 0.20094
0.515624 -1.00137 -0.0770418
-0.542838 0.774496 -0.104196
-1.00119 0.0148814 0.175108
0.395086 -0.812239 0.0605402
-0.553088 -1.10361 -0.379733
0.0462704 -1.13593 -0.131409
-0.841647 0.784457 0.382309
0.658425 -0.592952 0.0437402
-0.649386 0.632293 -0.230388
0.458083 -0.892603 -0.00200649
-0.400277 -1.01446 -0.133102
-0.770541 -0.575437 0.115304
-1.01555 0.324529 0.424302
-0.384976 -1.10342 -0.23746
-0.403674 -1.14818 -0.306421
0.229006 -1.15104 -0.142466
-0.491794 -0.973706 -0.147674
0.0974339 -1.11929 -0.113236
0.446958 -0.874754 0.0108162
-0.940598 -0.212052 0.321541
-0.372599 -1.04135 -0.150516
-0.89947 -0.337175 0.21741
-0.549736 -1.03466 -0.28555
-0.832406 0.454748 -0.201599
-0.699676 0.564359 -0.286333
-0.545268 -0.920237 -0.122231
-0.00311833 -0.67952 0.321946
-0.222031 -1.20429 -0.269782
-0.305968 -1.2135 -0.322755
-0.977265 -0.0949031 0.374428
-0.877534 0.725194 0.384755
0.0192815 -1.25922 -0.255428
-0.483702 -1.02048 -0.204392
-0.466597 -1.13116 -0.334139
-0.373872 -1.17403 -0.317525
-0.349575 -1.20475 -0.338765
-0.391257 -1.02241 -0.137657
-0.848194 -0.41568 0.239039
-0.23281 0.788518 -0.237925
-0.743935 -0.587834 0.14925
-0.450483 -0.95219 -0.0842997
-0.891946 -0.394929 0.116001
-0.724814 0.95548 0.401322
-0.524819 -0.827014 0.0373188
-0.997636 0.384873 0.372176
-0.397712 -0.724046 0.293953
-0.832311 0.534052 -0.0377996
-0.35657 -1.22753 -0.370599
0.40303 -1.10263 -0.121644
-0.233369 -1.23589 -0.310954
-0.467402 -1.18364 -0.400708
-0.248929 -1.0757 -0.130969
0.271944 -1.14691 -0.141289
-0.705575 -0.584853 0.231705
-0.347205 -1.05885 -0.157803
-0.634303 1.01287 0.352364
-0.213819 -1.18479 -0.244022
-0.906719 -0.276539 0.349074
-1.01694 0.149893 0.380951
-0.588423 -0.909512 -0.153032
-0.72172 0.52046 -0.341194
0.603413 -0.737127 0.0224504
-0.920678 0.259731 -0.313597
-1.00514 0.0398068 0.299388
-0.829963 -0.376775 0.409134
-0.344177 -1.04208 -0.134806
0.397911 -1.08741 -0.110379
0.326683 -1.08138 -0.0962671
-0.358389 -1.17319 -0.306308
0.334465 -1.29318 -0.259951
-0.0241318 -1.19159 -0.195757
-0.882158 -0.328845 0.324651
-0.561333 -0.940772 -0.168211
0.239106 -0.927163 0.0329314
-0.560816 -0.96097 -0.196163
-0.50028 -0.965543 -0.143806
-0.682475 0.586301 -0.270581
0.616774 -0.871896 -0.0351885
-0.529555 -0.942248 -0.138201
-0.441288 -1.04139 -0.197837
-0.219172 -1.2518 -0.322378
-0.430466 -1.01866 -0.159689
-0.979432 0.076396 -0.451781
-0.960997 0.544481 0.396522
-0.815757 -0.482279 0.191391
-0.0214496 -1.11303 -0.115439
-0.640607 -0.644732 0.218998
-0.371394 -0.754673 0.255284
-0.337926 -1.06705 -0.162894
-0.453215 -1.01851 -0.176732
-0.923892 -0.313442 0.147782
-0.373071 -1.06385 -0.179643
0.0988755 -1.14473 -0.136674
-0.382366 -1.06312 -0.184609
0.0114881 -1.07351 -0.0727894
-0.614552 -0.655591 0.23405
0.888709 -0.495504 -0.00455177
-1.0102 0.352367 0.412595
-0.473015 -0.995921 -0.162225
-0.233265 0.834457 -0.176006
-0.447812 -1.01805 -0.171911
-0.920123 -0.309549 0.178392
-0.403384 -1.01771 -0.139458
-0.270848 -1.19954 -0.287396
-0.552398 -0.905043 -0.107457
-0.942809 -0.211046 0.306261
-0.495332 -0.990116 -0.173344
0.0458877 -0.800783 0.186888
-0.776187 -0.516779 0.223233
-0.758451 -0.730382 -0.131322
-0.989688 -0.0615858 0.270177
-0.465674 -0.965821 -0.115003
-1.00572 0.0386512 0.336178
-0.450425 -1.00109 -0.151177
-0.231517 -1.11832 -0.174447
-0.291137 -1.22819 -0.331654
-0.361885 -1.24387 -0.393652
-0.520183 -0.920329 -0.0979728
-0.897373 0.421187 -0.0390098
-0.481825 -0.948635 -0.104263
0.736218 -0.999772 -0.122125
-0.883811 -0.398633 0.141563
-0.0179214 0.986008 -0.0140831
-0.653437 -0.611966 0.265075
-0.379381 -1.03537 -0.146986
0.465295 -0.832147 0.0273346
0.339561 -1.09549 -0.10827
-0.953433 0.557023 0.385002
-0.330078 -1.05779 -0.146969
0.359146 -1.07289 -0.0945864
-0.406427 -1.03434 -0.163356
0.439642 -1.01736 -0.0711747
-0.475155 -0.982745 -0.146011
-0.809391 -0.450169 0.284692
0.296037 -1.14276 -0.139688
-0.594804 0.750861 -0.0870457
-0.476292 -0.704584 0.281577
0.345253 -1.08817 -0.103652
-0.347839 -1.05732 -0.156227
-0.196199 -1.1042 -0.14499
-0.500762 -1.16315 -0.404676
-0.998735 0.0103499 -0.233792
-0.505059 -1.01991 -0.222515
-0.422232 -1.01683 -0.151311
-0.962646 -0.158066 0.299964
-0.298922 -0.841055 0.152159
-0.274107 -0.829173 0.17532
-0.746687 0.643752 -0.0380047
-0.467248 -1.12804 -0.330718
0.416951 -0.995491 -0.052749
-0.224976 -0.784595 0.243893
0.063069 -1.07685 -0.0742242
-0.41165 -1.03687 -0.170261
-0.852251 -0.388827 0.290974
-0.902742 -0.311298 0.269081
-0.162892 -1.31917 -0.372339
-0.88207 -0.369981 0.216062
-0.602637 -0.963148 -0.245783
0.522659 -0.863016 -0.00503997
-0.504257 -0.764548 0.156278
-1.00239 0.200736 0.224851
-0.315111 -1.05963 -0.141432
-1.03472 -0.211415 -0.554744
-1.01738 0.474882 0.553192
-0.255766 -1.07276 -0.130226
-0.107072 0.730515 -0.30283
-0.957624 -0.179742 0.275736
-0.945312 0.378779 0.0952639
0.819301 -0.654466 -0.0170312
-0.383197 -1.08167 -0.208792
-0.574396 0.612171 -0.37079
-0.0377937 -1.12543 -0.130369
-0.345027 -0.736974 0.292861
-0.983948 0.118676 -0.148457
-0.902322 -0.334688 0.209525
-0.240658 -0.865021 0.134418
-1.0027 0.0182639 0.31502
-0.570969 -0.950409 -0.192164
0.437122 -1.08692 -0.115896
-0.95173 0.179597 -0.336504
-0.385892 -0.682767 0.369726
-0.22701 -1.28327 -0.361532
0.135612 -1.14312 -0.134268
-0.95867 0.106544 -0.639517
-0.40683 -0.773688 0.208397
-0.463438 -1.01567 -0.18107
-0.287568 -1.11555 -0.196173
-1.00679 0.0330977 0.44632
-0.66014 -0.847201 -0.151529
-0.321632 -1.08613 -0.177765
-0.411014 -0.699163 0.330302
-0.306962 -1.07829 -0.160425
-0.598269 -0.917873 -0.176492
-0.512036 -1.01907 -0.227792
0.0664674 -0.859477 0.127699
0.488687 -0.801196 0.0345411
-0.124066 -0.793436 0.230108
-0.812106 0.504053 -0.154969
-0.383 -1.05783 -0.178244
-0.151165 -0.797967 0.226765
-0.273979 -1.08029 -0.147156
-0.5385 -0.672424 0.28841
-0.523937 -0.734289 0.190222
-0.317439 -1.05037 -0.131038
0.113039 -1.26902 -0.250718
-0.481817 -0.989494 -0.160824
-0.950206 -0.21322 0.236108
-0.155743 -1.09929 -0.126991
0.508726 -0.842479 0.00893823
-0.474061 -1.01343 -0.186775
-0.336836 0.771394 -0.241813
-0.558684 -0.94676 -0.173915
-0.745095 -0.527944 0.272713
-0.59378 -0.758152 0.075976
-0.962783 -0.146601 0.345053
-0.479582 -0.732032 0.23107
-0.244125 -0.820686 0.192768
-0.930783 -0.241546 0.300733
0.243863 -1.20177 -0.184964
-0.672445 -0.851187 -0.174977
-0.477489 -0.994415 -0.163896
0.555459 -0.708183 0.0486403
-0.883711 -0.344414 0.274204
-0.612 -0.897948 -0.163958
-0.843852 -0.451693 0.1709
-0.804276 0.433758 -0.341482
-0.501163 -0.978575 -0.162654
-0.84035 0.375411 -0.373378
-0.472474 -1.02313 -0.198459
-0.880929 -0.42293 0.100204
0.387414 -1.14746 -0.15153
-0.328776 -1.21567 -0.338806
0.218212 -1.21001 -0.191839
-0.526752 -0.96307 -0.164816
-0.260801 -1.07687 -0.13728
0.499458 -1.04382 -0.099028
-0.327792 -1.04929 -0.135048
-0.466902 -1.00157 -0.164878
-0.196375 -1.21756 -0.273936
-0.570687 -0.929273 -0.161816
-0.232257 -0.836801 0.173054
-0.368075 -1.04093 -0.147217
-0.397069 -1.02044 -0.138859
0.506136 -1.07348 -0.118458
0.328536 -1.16753 -0.16124
-1.00303 0.393466 0.409468
-0.91826 -0.264246 0.315379
-0.473877 -0.977134 -0.137253
-0.354621 -1.08893 -0.200014
0.601932 -0.839858 -0.017097
0.0401893 -0.856085 0.136418
0.507958 -0.965464 -0.0549104
-0.164244 -1.21956 -0.263705
-0.973596 -0.146077 0.207862
-0.510007 -0.828661 0.0482692
0.232454 -1.12567 -0.121715
-0.495561 -1.0459 -0.248694
-0.0892743 -1.06501 -0.0747537
-0.400053 -1.04517 -0.17314
-0.418797 -1.17849 -0.355136
-0.983746 0.0746742 -0.354191
-0.411088 -1.02596 -0.15556
0.00387998 -1.24317 -0.242421
-0.375127 -1.18312 -0.329464
-0.0181969 -1.038 -0.0388332
-0.59806 -0.943868 -0.213354
-0.773307 -0.46689 0.347177
0.459155 -0.865489 0.0121849
-0.280592 -0.815518 0.192805
0.515434 -1.06276 -0.11348
-0.350782 -1.07513 -0.180415
-0.863451 -0.363004 0.314129
0.452658 -1.11347 -0.135912
-0.139596 -1.13733 -0.164863
-0.660149 -0.869631 -0.184966
0.00411799 -0.782729 0.21612
-0.552361 -0.95284 -0.175928
-0.972836 0.121681 -0.314359
-0.499469 -0.766896 0.156421
-0.516341 -0.989987 -0.192238
-0.344446 -1.06907 -0.169119
0.578497 -1.02326 -0.102365
-0.22655 -0.766059 0.269241
-0.867364 0.402106 -0.199349
-0.67761 -0.860835 -0.196777
0.203101 -1.14403 -0.135701
-0.942956 0.235272 -0.228993
-0.973671 0.195177 -0.0701295
-0.589054 0.680457 -0.218825
-1.01532 0.318669 0.418673
-0.53451 -0.985478 -0.203452
-0.42646 -1.03754 -0.181696
-0.872418 0.392041 -0.20313
-1.01432 -0.22587 -0.356024
-0.50621 -0.987407 -0.179359
-0.284694 -1.27576 -0.383235
-0.995312 0.452324 0.430676
-0.552213 -0.937056 -0.153415
-0.459804 -1.00843 -0.168423
0.405391 -1.08292 -0.10839
-0.498518 -0.992389 -0.179274
-0.434845 -1.03112 -0.179429
-1.00274 0.485163 0.497128
-0.139852 -0.82351 0.195027
0.625251 -0.625197 0.0479631
-0.480283 -1.02735 -0.210676
-0.983006 0.495595 0.424137
-0.474051 -0.984628 -0.147678
0.0726616 -1.12443 -0.118849
0.0714228 -1.15854 -0.151135
-0.59754 -0.928197 -0.190463
-0.45589 -1.00407 -0.159455
-1.02132 0.152157 0.439961
0.525031 -0.659013 0.0758514
0.205052 -1.18827 -0.173352
-0.181345 -1.31182 -0.372208
-0.596643 -0.911886 -0.165946
-0.83976 -0.442944 0.204312
-0.653516 -0.626102 0.236398
-0.312218 -1.05803 -0.137972
-0.515126 -0.997882 -0.201912
-0.51578 -0.950901 -0.137389
-0.389546 -1.04806 -0.16991
-0.376762 -1.07098 -0.191057
-0.284063 -1.07209 -0.141757
-0.946269 0.617578 0.43694
0.171926 -1.12703 -0.120318
-0.345075 0.836549 -0.142063
-0.999415 -0.133953 -0.125185
-0.512211 -0.982428 -0.178001
-0.445555 -0.826671 0.10201
-0.338896 -1.04718 -0.13837
-0.985846 -0.0677327 0.344764
-0.523567 -0.949811 -0.143164
-0.556848 0.611404 -0.391609
-0.345095 -1.19287 -0.321652
-0.235264 -0.761166 0.275633
-0.932883 -0.265386 0.215831
-0.393812 0.963105 0.0603282
0.0128529 -1.26488 -0.262265
-0.567404 -0.910479 -0.131164
-0.354271 -1.22873 -0.370524
-0.93334 0.642696 0.428356
-0.718949 0.531847 -0.320658
0.753679 -0.496414 0.0292324
-0.247051 -1.09374 -0.151748
0.21366 -1.27619 -0.248833
-1.00482 0.0466597 0.254225
0.171256 -1.10492 -0.101214
-0.718135 0.509419 -0.375098
-0.241133 -1.06928 -0.12023
-0.657907 0.57377 -0.338961
-0.39419 -1.07173 -0.203422
-0.72707 0.699932 0.0228839
-0.33064 -1.07611 -0.170205
-1.00798 0.467062 0.503259
-0.861615 -0.683695 -0.286668
-0.966578 -0.144362 0.305671
-0.0497343 -1.27201 -0.283868
-0.942029 0.238226 -0.227463
0.605707 -0.674748 0.0416091
-0.992699 -0.048191 0.252786
-1.00292 0.412492 0.427264
-0.483863 -1.21829 -0.457949
-0.512112 -0.982094 -0.177449
-0.153928 -1.1656 -0.20045
-0.508593 -0.94397 -0.121016
-0.581145 -0.946111 -0.197269
-0.252341 -0.81938 0.193184
-0.84549 -0.449452 0.170379
-0.159847 -1.15682 -0.19259
-0.479809 -0.6969 0.292806
0.735154 -0.932534 -0.0909265
-0.557885 0.646656 -0.318675
-0.236006 -1.13139 -0.191586
-0.674551 -0.864501 -0.19776
0.635933 -0.838284 -0.0259225
-0.352771 -1.04296 -0.140796
0.336547 -0.868723 0.0468309
0.018862 -1.11066 -0.108958
-0.32396 -0.785262 0.22495
-0.398245 -1.0512 -0.179738
-0.850015 -0.408433 0.250016
0.775309 -0.536661 0.0178262
-0.406072 -1.05871 -0.19479
-0.957985 0.188726 -0.241915
0.833508 -0.615204 -0.0118334
-0.518441 -0.987405 -0.190659
0.0355526 -1.21301 -0.207365
-0.901238 -0.319742 0.254011
-0.499998 -0.974473 -0.155946
-0.80186 -0.549674 0.0898078
-1.0001 0.387144 0.387655
-0.205141 -1.08915 -0.1306
0.476059 -1.02458 -0.0828004
-0.999722 0.462957 0.461696
-0.257902 1.0561 0.110978
-0.941239 -0.228878 0.261462
-0.390669 -0.749346 0.255495
0.330125 -1.18862 -0.177569
0.328593 -1.07815 -0.0941447
-0.409333 0.677002 -0.370371
-1.01127 0.423512 0.479574
-0.454281 -0.969228 -0.110759
-0.952296 -0.215741 0.210733
-0.932377 -0.240149 0.293513
-0.587671 -0.918144 -0.164669
-0.783016 0.452121 -0.357602
0.228301 -1.12931 -0.124477
-1.00298 0.156567 0.194967
-0.035544 -0.758463 0.252249
-0.535939 -0.97486 -0.190172
-0.342067 -1.02974 -0.117901
-0.43381 -0.732482 0.260879
-0.145114 -1.13082 -0.159216
-1.0116 0.410786 0.47019
-0.380561 -1.06566 -0.186692
-0.0812111 -1.24421 -0.263491
-0.788802 0.384819 -0.529778
0.534073 -0.74979 0.040951
-0.362261 -1.06565 -0.175271
-0.445252 -0.99416 -0.137863
-0.559549 0.559263 -0.504464
-0.992659 0.451371 0.417492
1.05608 -0.311235 -0.0145705
-0.999219 -0.00607268 0.250819
-0.438584 -1.1293 -0.308995
0.583769 -0.582517 0.072506
-0.996326 -0.136623 -0.0827828
-0.385983 -1.15853 -0.306767
-0.412684 -1.03039 -0.162489
-0.457676 -1.02998 -0.195543
-1.00619 0.0452614 0.320606
-0.23588 -0.830294 0.181144
-0.41802 -1.00793 -0.136525
-0.482458 -0.967063 -0.130494
-0.484507 -1.00975 -0.190644
-0.772584 -0.547073 0.167612
-0.34964 -1.15826 -0.28259
0.0543989 -1.05698 -0.0554501
-0.487342 -1.00531 -0.187065
-0.766489 -0.495075 0.296837
-0.995829 0.47734 0.458987
-0.444296 -0.99381 -0.136665
0.559759 -1.15207 -0.175794
-0.885673 -0.337063 0.284774
-0.776226 -0.484481 0.296674
-0.998384 0.470853 0.46364
-0.447113 -0.985684 -0.127782
-0.972044 0.533561 0.424534
-0.775872 0.591221 -0.072698
-0.299306 -0.745727 0.290529
0.466845 -0.805244 0.0398776
-0.947533 -0.236228 0.191112
-0.9725 0.157962 -0.182867
-0.175616 -1.26274 -0.315768
-0.837286 0.431602 -0.239181
-0.938182 -0.245831 0.233973
-0.840617 0.378064 -0.364898
-0.813023 -0.4535 0.265536
-0.284969 -1.23284 -0.333675
-0.965014 -0.156117 0.27922
-0.40415 -1.03377 -0.161056
-0.828793 -0.393889 0.365206
-0.342668 -1.09131 -0.195932
-0.439601 -0.751245 0.225973
-0.315831 -0.749583 0.281105
-0.852315 -0.358553 0.373368
-0.995197 -0.0985938 -0.00140429
-0.371939 -1.16317 -0.302947
-0.910378 -0.285325 0.300297
-0.0554509 -1.21708 -0.22852
-0.466887 -1.10587 -0.302112
-0.44208 -1.01692 -0.166016
-0.959687 0.555489 0.405371
-0.313762 -1.19772 -0.308554
-0.535395 -0.986474 -0.205695
-0.988763 -0.0522328 0.373503
0.214984 -1.15094 -0.141891
-0.270791 -0.81035 0.202173
-0.454757 -0.996756 -0.148686
-0.733686 -0.550822 0.247472
0.0679234 -1.07963 -0.0767782
0.33155 -1.06336 -0.0837605
-0.488083 -1.00625 -0.188978
-0.736717 -0.612022 0.11692
-0.417772 -0.719558 0.291726
-0.405369 -1.03095 -0.158201
-0.911353 0.32965 -0.176039
-0.127794 -1.30133 -0.339272
-0.318989 -1.07614 -0.163975
-0.398813 -1.01167 -0.128455
-0.45778 -0.990448 -0.142502
-0.578034 -0.950141 -0.199513
-0.502851 -0.994411 -0.185916
-0.430289 -1.04078 -0.188767
-0.339225 -1.21409 -0.343377
0.361851 -0.938188 -0.00380901
-0.880747 0.463973 -0.0182677
-0.536875 -0.978811 -0.196572
-1.01207 0.365554 0.434492
-0.694267 -0.587946 0.246158
-0.64145 0.564587 -0.385457
-0.383445 -1.06274 -0.184828
-0.65389 0.682376 -0.128651
-0.222699 -1.21432 -0.281499
-0.997961 0.435898 0.426137
-0.986502 0.492986 0.43578
-0.387246 -1.03508 -0.151607
0.268929 -1.16148 -0.152787
-0.462694 -1.01072 -0.173821
-0.70189 0.569524 -0.270996
-0.705068 0.733842 0.0414739
-0.977071 -0.0955846 0.374288
0.677093 -0.744958 -0.00295817
-0.444252 -1.03234 -0.188165
-0.0920155 -1.2647 -0.288251
-0.491402 -0.727454 0.229873
-0.918715 0.280253 -0.264803
-0.382393 -0.811349 0.162497
-0.507218 -0.993628 -0.188803
-0.360088 -0.759273 0.252436
0.368703 -1.09914 -0.11461
-0.461535 -1.0215 -0.187328
-0.502016 -1.00438 -0.198749
-0.361519 -1.05635 -0.163005
-0.979851 -0.0863389 0.371894
-0.187971 -1.14505 -0.188845
-0.256721 -1.19241 -0.272075
-0.807772 0.514029 -0.146101
-0.99658 0.434867 0.418478
-0.915827 -0.288824 0.257941
-1.01139 0.413544 0.471519
0.177958 -1.0775 -0.0781297
-0.508477 -0.958393 -0.141197
0.829749 -0.589808 -0.00575085
-0.573918 -0.938971 -0.179171
0.568314 -0.652733 0.0612442
0.557173 -0.681515 0.0567576
-0.413142 -1.02517 -0.155945
-0.369473 -1.07158 -0.187224
-0.815805 -0.457364 0.247845
-0.524934 -0.955091 -0.151895
-0.859401 0.447176 -0.12763
-0.0930588 -1.27604 -0.300548
-0.0300238 -1.22828 -0.2343
-0.253638 -1.06304 -0.117644
0.302041 -1.06788 -0.0830328
0.489593 -1.04282 -0.096578
-0.928676 -0.245504 0.303362
-0.435841 -1.03066 -0.179567
-0.575045 -0.943314 -0.18657
-0.345414 -1.05778 -0.155428
-0.254105 -0.861293 0.136446
-0.479373 -0.970384 -0.132504
-0.986944 -0.0585225 0.382239
-0.66303 -0.621324 0.231067
-0.344331 -1.23949 -0.376842
-0.964425 0.562954 0.431441
0.420866 -1.14822 -0.155716
-0.537132 -0.962094 -0.173559
-0.7785 -0.511148 0.229779
-0.415379 0.651251 -0.415044
1.00418 -0.200679 -0.00237801
-0.578527 -0.893727 -0.118829
-0.989241 0.473112 0.42568
0.182094 -1.14723 -0.137969
-0.929189 -0.280845 0.198186
-0.232439 -0.80325 0.217912
-0.840737 0.429939 -0.231291
-0.743222 -0.578472 0.169497
0.00149583 -0.774629 0.224935
-1.00094 0.0770161 0.101412
-0.236687 -1.30776 -0.393893
-0.452862 -0.98373 -0.129523
0.000265098 -0.910929 0.089045
-0.275582 -0.773889 0.253055
-0.97377 0.241378 0.0265429
-0.378504 -1.05662 -0.173822
-0.932528 -0.231962 0.318804
0.363875 -1.16564 -0.162615
0.72691 -0.867778 -0.0616225
-0.946766 -0.21052 0.274144
-0.991755 0.466769 0.429888
-0.411707 -0.785403 0.187199
-0.885215 -0.342892 0.271223
0.03164 0.7283 -0.259495
0.0244104 -1.14365 -0.140872
-0.870545 0.383867 -0.230573
-0.421472 -1.22449 -0.413525
-0.322894 -1.23067 -0.35299
-0.979668 -0.121645 0.207097
-1.0084 0.478452 0.515756
0.0500501 -0.920979 0.0735563
-0.739507 0.536441 -0.266291
-0.57643 -0.959456 -0.210845
0.206165 -1.16102 -0.150166
-0.453063 -1.0069 -0.16105
-0.316358 -1.18975 -0.300572
-0.453485 -0.998062 -0.149461
-0.182201 0.991119 0.00927684
0.245644 -1.09658 -0.0991
0.706873 -0.80112 -0.0308631
-0.411962 -1.06393 -0.205659
-0.731213 -0.468909 0.44816
-1.02145 0.272835 0.436232
-1.00381 0.0357131 0.249833
-1.00588 0.388702 0.420241
-0.288089 -1.24981 -0.35513
-0.568116 -0.935627 -0.168119
-0.49886 -0.992649 -0.179934
-0.12133 -1.09146 -0.109702
0.163956 -1.06591 -0.0673059
-0.640358 -0.86526 -0.151677
-0.830577 0.461469 -0.192311
-0.361938 -1.03789 -0.139633
-0.447408 -1.02282 -0.177953
-0.662515 -0.688208 0.10513
-0.521615 -0.988355 -0.194962
0.560312 -0.704179 0.0482732
-0.486364 -1.02266 -0.20961
-0.519703 -0.982731 -0.18541
-0.242631 -0.885298 0.107569
-0.891746 -0.348707 0.225381
0.165135 -1.1311 -0.123719
-0.310789 -0.776313 0.241996
-0.638169 -0.611166 0.289784
0.0383556 -0.929509 0.0668836
-0.886093 -0.355343 0.234727
-0.905344 0.689208 0.4086
-0.482592 -0.981246 -0.150178
-0.371733 -1.18222 -0.326073
-0.876956 -0.376768 0.221332
-0.987126 -0.0650838 0.32587
-0.98675 -0.0534822 0.435813
-0.346894 -1.19636 -0.326975
-0.983454 -0.0911974 0.266435
-0.402297 -1.05562 -0.188195
-0.82041 -0.438817 0.277717
-0.990572 0.450756 0.407276
-0.403123 -1.04508 -0.175099
0.221382 -1.149 -0.140482
-0.375307 -1.13147 -0.266096
-0.194875 -0.731645 0.315997
-0.729896 0.617498 -0.119968
-0.350642 -1.03479 -0.129133
-0.133952 -1.14889 -0.175998
-0.514803 -0.990272 -0.191194
0.13388 -1.33446 -0.308641
0.392752 -1.15495 -0.157492
0.0930221 -1.1496 -0.141449
-0.789797 -0.526605 0.167566
-0.822745 -0.462803 0.213857
-0.390141 -1.03443 -0.152624
-0.383214 -1.07068 -0.194826
-0.221437 -0.736004 0.311275
-0.270642 -0.776539 0.250044
-1.01761 0.335953 0.445477
-0.25477 -1.20167 -0.28188
-0.564856 -0.968115 -0.210431
-0.47024 -0.710697 0.275049
-0.324832 -0.774557 0.240731
